id,order_id,payment_ref,amount_paise,fee_paise,tax_paise,refund_amount_paise,method,status,captured_at
10000000-0000-4000-8000-000000000776,00000000-0000-4000-8000-000000000776,pay_Y26Y7XPESW8RRL,556300,11126,2003,0,UPI,CAPTURED,2026-06-15T05:38:52
10000000-0000-4000-8000-000000000777,00000000-0000-4000-8000-000000000777,pay_4JBJJ5M5ZV9Z8C,1143500,22870,4117,0,WALLET,CAPTURED,2026-08-08T06:36:03
10000000-0000-4000-8000-000000000778,00000000-0000-4000-8000-000000000778,pay_C4SL05SC51SJ92,289200,5784,1041,0,CARD,CAPTURED,2026-06-02T22:05:19
10000000-0000-4000-8000-000000000779,00000000-0000-4000-8000-000000000779,pay_E5F0H74ISRCAXH,579200,11584,2085,0,UPI,CAPTURED,2026-06-22T03:06:10
10000000-0000-4000-8000-000000000780,00000000-0000-4000-8000-000000000780,pay_G89VB92G1IPJJ9,627000,12540,2257,0,WALLET,CAPTURED,2026-07-02T19:33:03
10000000-0000-4000-8000-000000000781,00000000-0000-4000-8000-000000000781,pay_F8ZQ1VKVV411QI,74000,1480,266,0,WALLET,CAPTURED,2026-08-07T03:13:26
10000000-0000-4000-8000-000000000782,00000000-0000-4000-8000-000000000782,pay_2J5UFVFCWGQ8X2,1364500,27290,4912,0,NETBANKING,CAPTURED,2026-08-26T13:43:37
10000000-0000-4000-8000-000000000783,00000000-0000-4000-8000-000000000783,pay_YZ5SCZH36HIAMJ,1436100,28722,5170,0,CARD,CAPTURED,2026-08-26T00:13:27
10000000-0000-4000-8000-000000000784,00000000-0000-4000-8000-000000000784,pay_ANHKW9X6REAVBE,1235400,24708,4447,0,CARD,CAPTURED,2026-07-17T07:53:32
10000000-0000-4000-8000-000000000785,00000000-0000-4000-8000-000000000785,pay_HDAS1CO1RYWYMC,355500,7110,1280,0,NETBANKING,CAPTURED,2026-06-09T20:36:15
10000000-0000-4000-8000-000000000786,00000000-0000-4000-8000-000000000786,pay_VYEJL0TI4NRBBJ,56600,1132,204,0,NETBANKING,CAPTURED,2026-08-05T09:20:09
10000000-0000-4000-8000-000000000787,00000000-0000-4000-8000-000000000787,pay_8EGJ7A0KLL5ZNL,1205600,24112,4340,0,NETBANKING,CAPTURED,2026-06-06T03:58:41
10000000-0000-4000-8000-000000000788,00000000-0000-4000-8000-000000000788,pay_CFH9APUN9WOQIH,118700,2374,427,0,CARD,CAPTURED,2026-06-01T23:12:00
10000000-0000-4000-8000-000000000789,00000000-0000-4000-8000-000000000789,pay_S45NMTVZ2GPILE,1444000,28880,5198,0,WALLET,CAPTURED,2026-07-16T16:46:14
10000000-0000-4000-8000-000000000790,00000000-0000-4000-8000-000000000790,pay_GKQRYY8NXW068A,515200,10304,1855,0,CARD,CAPTURED,2026-07-24T15:27:06
10000000-0000-4000-8000-000000000791,00000000-0000-4000-8000-000000000791,pay_L5UBEVSZLCDNTQ,523500,10470,1885,0,CARD,CAPTURED,2026-06-11T17:10:41
10000000-0000-4000-8000-000000000792,00000000-0000-4000-8000-000000000792,pay_LN7OGKH50K2T9Z,830400,16608,2989,0,CARD,CAPTURED,2026-08-22T07:11:09
10000000-0000-4000-8000-000000000793,00000000-0000-4000-8000-000000000793,pay_KQKP90NE6YIWDS,1076000,21520,3874,0,UPI,CAPTURED,2026-06-28T16:02:32
10000000-0000-4000-8000-000000000794,00000000-0000-4000-8000-000000000794,pay_6F4DQWML7O610H,580100,11602,2088,0,NETBANKING,CAPTURED,2026-07-14T13:19:40
10000000-0000-4000-8000-000000000795,00000000-0000-4000-8000-000000000795,pay_Z96SJMHJ6C6AB5,205800,4116,741,0,CARD,CAPTURED,2026-07-11T22:52:43
10000000-0000-4000-8000-000000000796,00000000-0000-4000-8000-000000000796,pay_GO7F0BRO5XYT86,850000,17000,3060,0,UPI,CAPTURED,2026-06-14T12:06:22
10000000-0000-4000-8000-000000000797,00000000-0000-4000-8000-000000000797,pay_N31LYCFVP1XNKV,146700,2934,528,0,UPI,CAPTURED,2026-07-22T13:52:27
10000000-0000-4000-8000-000000000798,00000000-0000-4000-8000-000000000798,pay_GVGQ2UOKFF5V7I,571600,11432,2058,0,NETBANKING,CAPTURED,2026-06-28T18:31:16
10000000-0000-4000-8000-000000000799,00000000-0000-4000-8000-000000000799,pay_BB3RNWYXAQAFB6,570200,11404,2053,0,WALLET,CAPTURED,2026-07-13T15:11:33
10000000-0000-4000-8000-000000000800,00000000-0000-4000-8000-000000000800,pay_A23BT0JWI0P91L,1109000,22180,3992,1109000,CARD,REFUNDED,2026-07-07T02:44:36
10000000-0000-4000-8000-000000000801,00000000-0000-4000-8000-000000000801,pay_3LFUOK8CYSH6XQ,1224800,24496,4409,0,CARD,CAPTURED,2026-07-06T00:10:33
10000000-0000-4000-8000-000000000802,00000000-0000-4000-8000-000000000802,pay_AJ5JFV4FHRQJ6F,757600,15152,2727,0,CARD,CAPTURED,2026-07-23T08:32:19
10000000-0000-4000-8000-000000000803,00000000-0000-4000-8000-000000000803,pay_8V886N7HMQDMJ9,1161400,23228,4181,0,CARD,CAPTURED,2026-08-01T02:23:27
10000000-0000-4000-8000-000000000804,00000000-0000-4000-8000-000000000804,pay_78DIQKNPPAJIYR,348000,6960,1253,0,CARD,CAPTURED,2026-07-17T03:38:15
10000000-0000-4000-8000-000000000805,00000000-0000-4000-8000-000000000805,pay_MPVCKJMXCMHYCS,570800,11416,2055,0,NETBANKING,CAPTURED,2026-07-12T17:21:36
10000000-0000-4000-8000-000000000806,00000000-0000-4000-8000-000000000806,pay_1MHJNBXSM2EJO2,581000,11620,2092,0,UPI,CAPTURED,2026-08-02T23:11:42
10000000-0000-4000-8000-000000000807,00000000-0000-4000-8000-000000000807,pay_P72I82XP3RCXUO,431900,8638,1555,215950,NETBANKING,CAPTURED,2026-08-04T13:24:43
10000000-0000-4000-8000-000000000808,00000000-0000-4000-8000-000000000808,pay_W6MZKNTK3IH714,65600,1312,236,0,NETBANKING,CAPTURED,2026-06-02T22:30:35
10000000-0000-4000-8000-000000000809,00000000-0000-4000-8000-000000000809,pay_F2Y5XU8C7QWSYX,1044800,20896,3761,522400,UPI,CAPTURED,2026-08-10T03:38:28
10000000-0000-4000-8000-000000000810,00000000-0000-4000-8000-000000000810,pay_CLVVAGY1E6WWI8,585100,11702,2106,0,UPI,CAPTURED,2026-06-30T23:04:18
10000000-0000-4000-8000-000000000811,00000000-0000-4000-8000-000000000811,pay_D0Y4Q9YG0QLWE1,113100,2262,407,0,CARD,CAPTURED,2026-07-03T09:52:22
10000000-0000-4000-8000-000000000812,00000000-0000-4000-8000-000000000812,pay_F4HN6MGWNOMFUG,487900,9758,1756,0,NETBANKING,CAPTURED,2026-08-08T17:48:55
10000000-0000-4000-8000-000000000813,00000000-0000-4000-8000-000000000813,pay_23SBKP1L4WFXFM,850900,17018,3063,0,UPI,CAPTURED,2026-07-11T08:01:30
10000000-0000-4000-8000-000000000814,00000000-0000-4000-8000-000000000814,pay_IM1XZFTRYC9UBT,987100,19742,3554,987100,WALLET,REFUNDED,2026-08-21T15:46:49
10000000-0000-4000-8000-000000000815,00000000-0000-4000-8000-000000000815,pay_5GW8LU3TGLZLM5,502200,10044,1808,0,UPI,CAPTURED,2026-06-04T18:32:04
10000000-0000-4000-8000-000000000816,00000000-0000-4000-8000-000000000816,pay_NY6VPASGPAGI3X,1364400,27288,4912,0,UPI,CAPTURED,2026-06-06T04:01:42
10000000-0000-4000-8000-000000000817,00000000-0000-4000-8000-000000000817,pay_DIJWPY51FS1OIS,361400,7228,1301,0,UPI,CAPTURED,2026-06-05T05:49:37
10000000-0000-4000-8000-000000000818,00000000-0000-4000-8000-000000000818,pay_42IRJJI6CMYUL3,1378400,27568,4962,0,UPI,CAPTURED,2026-06-21T23:47:48
10000000-0000-4000-8000-000000000819,00000000-0000-4000-8000-000000000819,pay_SIS1BWMF8YWT9O,422800,8456,1522,0,UPI,CAPTURED,2026-08-01T08:07:07
10000000-0000-4000-8000-000000000820,00000000-0000-4000-8000-000000000820,pay_J6V0PMQF6BR2LE,440200,8804,1585,0,UPI,CAPTURED,2026-06-16T21:36:43
10000000-0000-4000-8000-000000000821,00000000-0000-4000-8000-000000000821,pay_SWRR90909JFJFL,577300,11546,2078,0,UPI,CAPTURED,2026-06-11T18:11:00
10000000-0000-4000-8000-000000000822,00000000-0000-4000-8000-000000000822,pay_8SK9150UMSZU9Y,390700,7814,1407,0,UPI,CAPTURED,2026-08-07T15:07:12
10000000-0000-4000-8000-000000000823,00000000-0000-4000-8000-000000000823,pay_NHKIXXX1GJS407,388400,7768,1398,0,UPI,CAPTURED,2026-08-19T16:44:22
10000000-0000-4000-8000-000000000824,00000000-0000-4000-8000-000000000824,pay_J91QOE5IOMQD9A,106100,2122,382,0,WALLET,CAPTURED,2026-06-22T01:46:00
10000000-0000-4000-8000-000000000825,00000000-0000-4000-8000-000000000825,pay_IAB2YU7YF9UL42,643500,12870,2317,0,NETBANKING,CAPTURED,2026-08-23T05:37:22
10000000-0000-4000-8000-000000000826,00000000-0000-4000-8000-000000000826,pay_2J9NVTNIC487BX,609700,12194,2195,0,NETBANKING,CAPTURED,2026-06-02T01:34:54
10000000-0000-4000-8000-000000000827,00000000-0000-4000-8000-000000000827,pay_Q1QU1RE07WXC1K,1058000,21160,3809,0,WALLET,CAPTURED,2026-07-19T09:34:37
10000000-0000-4000-8000-000000000828,00000000-0000-4000-8000-000000000828,pay_MH6AAF28NWNL2U,272700,5454,982,0,WALLET,CAPTURED,2026-06-12T21:36:31
10000000-0000-4000-8000-000000000829,00000000-0000-4000-8000-000000000829,pay_QTOQCQ2IHW922Q,65700,1314,237,65700,CARD,REFUNDED,2026-05-31T17:38:45
10000000-0000-4000-8000-000000000830,00000000-0000-4000-8000-000000000830,pay_1660U20E26PSRC,1383400,27668,4980,0,UPI,CAPTURED,2026-08-25T04:26:26
10000000-0000-4000-8000-000000000831,00000000-0000-4000-8000-000000000831,pay_BZ8W8A5K8XEH8G,1062700,21254,3826,0,UPI,CAPTURED,2026-07-19T09:35:43
10000000-0000-4000-8000-000000000832,00000000-0000-4000-8000-000000000832,pay_SREYGAADH2EI2O,544700,10894,1961,544700,WALLET,REFUNDED,2026-07-01T22:55:18
10000000-0000-4000-8000-000000000833,00000000-0000-4000-8000-000000000833,pay_06MQ8I3WEHGSUW,842500,16850,3033,0,CARD,CAPTURED,2026-07-19T23:13:54
10000000-0000-4000-8000-000000000834,00000000-0000-4000-8000-000000000834,pay_HNSFE1V0ONRNVW,1204800,24096,4337,0,UPI,CAPTURED,2026-07-21T12:07:39
10000000-0000-4000-8000-000000000835,00000000-0000-4000-8000-000000000835,pay_3V2E5NB7UDBUJH,1473100,29462,5303,0,UPI,CAPTURED,2026-08-27T13:26:26
10000000-0000-4000-8000-000000000836,00000000-0000-4000-8000-000000000836,pay_5KH0405CRZETVL,1216800,24336,4380,0,NETBANKING,CAPTURED,2026-07-12T09:22:29
10000000-0000-4000-8000-000000000837,00000000-0000-4000-8000-000000000837,pay_PWN79PG2IMI74B,1201600,24032,4326,0,CARD,CAPTURED,2026-06-07T01:08:49
10000000-0000-4000-8000-000000000838,00000000-0000-4000-8000-000000000838,pay_7I85H6YYDCM3T1,134400,2688,484,0,CARD,CAPTURED,2026-06-20T17:19:08
10000000-0000-4000-8000-000000000839,00000000-0000-4000-8000-000000000839,pay_KP3ID6DNWTLBN4,946200,18924,3406,0,UPI,CAPTURED,2026-06-24T12:00:22
10000000-0000-4000-8000-000000000840,00000000-0000-4000-8000-000000000840,pay_XKP43MDHOHGN48,496600,9932,1788,0,CARD,CAPTURED,2026-06-28T17:04:39
10000000-0000-4000-8000-000000000841,00000000-0000-4000-8000-000000000841,pay_PK4L2NA5TYASDW,340100,6802,1224,0,UPI,CAPTURED,2026-08-28T09:28:17
10000000-0000-4000-8000-000000000842,00000000-0000-4000-8000-000000000842,pay_C8HH41QKIIE80Y,572000,11440,2059,0,WALLET,CAPTURED,2026-07-09T15:53:56
10000000-0000-4000-8000-000000000843,00000000-0000-4000-8000-000000000843,pay_MH1NBZOYW7YHRJ,1280600,25612,4610,1280600,WALLET,REFUNDED,2026-08-22T07:56:34
10000000-0000-4000-8000-000000000844,00000000-0000-4000-8000-000000000844,pay_V601S9BAY6B0M1,432600,8652,1557,0,CARD,CAPTURED,2026-06-03T20:20:43
10000000-0000-4000-8000-000000000845,00000000-0000-4000-8000-000000000845,pay_V6GIZ2DTX42681,108600,2172,391,0,WALLET,CAPTURED,2026-06-08T22:17:26
10000000-0000-4000-8000-000000000846,00000000-0000-4000-8000-000000000846,pay_ZRKLSPPCZUONEW,289500,5790,1042,0,CARD,CAPTURED,2026-06-10T20:39:19
10000000-0000-4000-8000-000000000847,00000000-0000-4000-8000-000000000847,pay_KWES65O412Q4X0,529900,10598,1908,0,NETBANKING,CAPTURED,2026-06-09T05:26:07
10000000-0000-4000-8000-000000000848,00000000-0000-4000-8000-000000000848,pay_PSF14PN1QY8ECV,1497300,29946,5390,0,CARD,CAPTURED,2026-06-02T19:21:05
10000000-0000-4000-8000-000000000849,00000000-0000-4000-8000-000000000849,pay_RJZZAZFN4OQXHN,1086700,21734,3912,0,WALLET,CAPTURED,2026-07-22T21:53:19
10000000-0000-4000-8000-000000000850,00000000-0000-4000-8000-000000000850,pay_PHT28C8CFL1ZYP,824800,16496,2969,0,UPI,CAPTURED,2026-06-06T09:13:33
10000000-0000-4000-8000-000000000851,00000000-0000-4000-8000-000000000851,pay_R9IWEUSNS7VBHH,1028600,20572,3703,0,NETBANKING,CAPTURED,2026-05-31T23:00:18
10000000-0000-4000-8000-000000000852,00000000-0000-4000-8000-000000000852,pay_IKURGMTJVW31CF,1181800,23636,4254,0,NETBANKING,CAPTURED,2026-08-14T02:00:53
10000000-0000-4000-8000-000000000853,00000000-0000-4000-8000-000000000853,pay_QIZRJ48L94WOZR,844300,16886,3039,0,WALLET,CAPTURED,2026-08-26T11:18:27
10000000-0000-4000-8000-000000000854,00000000-0000-4000-8000-000000000854,pay_5BO46Y8N5MU56F,835700,16714,3009,0,CARD,CAPTURED,2026-08-10T01:22:20
10000000-0000-4000-8000-000000000855,00000000-0000-4000-8000-000000000855,pay_KZSEQGAN2ITCLT,1415100,28302,5094,0,WALLET,CAPTURED,2026-08-12T18:53:37
10000000-0000-4000-8000-000000000856,00000000-0000-4000-8000-000000000856,pay_JQTBOFA204OAXL,1146000,22920,4126,0,WALLET,CAPTURED,2026-06-08T01:52:50
10000000-0000-4000-8000-000000000857,00000000-0000-4000-8000-000000000857,pay_21073AEEP2R61L,155300,3106,559,0,NETBANKING,CAPTURED,2026-07-19T05:33:18
10000000-0000-4000-8000-000000000858,00000000-0000-4000-8000-000000000858,pay_87BBMUX7ZHEQN6,1245200,24904,4483,0,UPI,CAPTURED,2026-06-22T01:14:53
10000000-0000-4000-8000-000000000859,00000000-0000-4000-8000-000000000859,pay_TK2YI5YH7RPV6W,721400,14428,2597,0,UPI,CAPTURED,2026-07-10T14:14:00
10000000-0000-4000-8000-000000000860,00000000-0000-4000-8000-000000000860,pay_9UGGG150RNV8OF,522400,10448,1881,0,CARD,CAPTURED,2026-08-05T10:49:14
10000000-0000-4000-8000-000000000861,00000000-0000-4000-8000-000000000861,pay_NE8ITA84DQ6XNV,494000,9880,1778,0,UPI,CAPTURED,2026-06-16T04:35:30
10000000-0000-4000-8000-000000000862,00000000-0000-4000-8000-000000000862,pay_TGRHT8QVPC5BJ6,608300,12166,2190,0,UPI,CAPTURED,2026-06-02T23:43:27
10000000-0000-4000-8000-000000000863,00000000-0000-4000-8000-000000000863,pay_C3FX6LBQMLFP36,1424100,28482,5127,0,NETBANKING,CAPTURED,2026-07-06T22:19:40
10000000-0000-4000-8000-000000000864,00000000-0000-4000-8000-000000000864,pay_Z75GBOTXXGSH4V,1267000,25340,4561,0,CARD,CAPTURED,2026-08-23T23:20:23
10000000-0000-4000-8000-000000000865,00000000-0000-4000-8000-000000000865,pay_XYJCKS3MY11QUS,1307700,26154,4708,0,CARD,CAPTURED,2026-06-27T12:58:58
10000000-0000-4000-8000-000000000866,00000000-0000-4000-8000-000000000866,pay_3F6ZHMNG4PSEFM,1331900,26638,4795,0,NETBANKING,CAPTURED,2026-08-20T01:25:02
10000000-0000-4000-8000-000000000867,00000000-0000-4000-8000-000000000867,pay_3UGB5MCQGZDKMQ,1195000,23900,4302,0,WALLET,CAPTURED,2026-08-03T07:00:13
10000000-0000-4000-8000-000000000868,00000000-0000-4000-8000-000000000868,pay_XBKNE4L1667HHF,1000600,20012,3602,0,WALLET,CAPTURED,2026-06-06T03:02:22
10000000-0000-4000-8000-000000000869,00000000-0000-4000-8000-000000000869,pay_OUW91TVV95KJFD,561400,11228,2021,0,NETBANKING,CAPTURED,2026-08-11T16:47:22
10000000-0000-4000-8000-000000000870,00000000-0000-4000-8000-000000000870,pay_GOQLJHU5KH7O4E,138100,2762,497,0,UPI,CAPTURED,2026-07-07T09:16:36
10000000-0000-4000-8000-000000000871,00000000-0000-4000-8000-000000000871,pay_LCQXIPE46IVAOL,1381400,27628,4973,0,CARD,CAPTURED,2026-07-15T03:42:00
10000000-0000-4000-8000-000000000872,00000000-0000-4000-8000-000000000872,pay_GNQRBEIIA7G8U3,921500,18430,3317,0,NETBANKING,CAPTURED,2026-06-29T12:35:11
10000000-0000-4000-8000-000000000873,00000000-0000-4000-8000-000000000873,pay_7LG1EFLHLX03V1,156600,3132,564,0,CARD,CAPTURED,2026-08-04T11:58:26
10000000-0000-4000-8000-000000000874,00000000-0000-4000-8000-000000000874,pay_O3OKQFC6O8Y7HR,1011400,20228,3641,0,WALLET,CAPTURED,2026-08-13T13:51:22
10000000-0000-4000-8000-000000000875,00000000-0000-4000-8000-000000000875,pay_3SGFSUZC21UNC7,672500,13450,2421,0,CARD,CAPTURED,2026-07-19T05:28:31
10000000-0000-4000-8000-000000000876,00000000-0000-4000-8000-000000000876,pay_FBHNTIUWMDEI1W,781200,15624,2812,0,WALLET,CAPTURED,2026-08-10T01:17:17
10000000-0000-4000-8000-000000000877,00000000-0000-4000-8000-000000000877,pay_QFTQ973IATKE13,906300,18126,3263,0,WALLET,CAPTURED,2026-06-30T08:52:26
10000000-0000-4000-8000-000000000878,00000000-0000-4000-8000-000000000878,pay_91K8BKI5P3VU58,573000,11460,2063,0,CARD,CAPTURED,2026-08-27T22:47:08
10000000-0000-4000-8000-000000000879,00000000-0000-4000-8000-000000000879,pay_2IRC2O2KP3JR3G,593200,11864,2136,0,UPI,CAPTURED,2026-08-03T19:10:20
10000000-0000-4000-8000-000000000880,00000000-0000-4000-8000-000000000880,pay_QOUQ6TJQ128T4H,100200,2004,361,0,CARD,CAPTURED,2026-07-12T14:23:31
10000000-0000-4000-8000-000000000881,00000000-0000-4000-8000-000000000881,pay_PZVIMCDNXHBA14,987700,19754,3556,0,UPI,CAPTURED,2026-08-27T03:20:00
10000000-0000-4000-8000-000000000882,00000000-0000-4000-8000-000000000882,pay_8CAXJYKD0FG6BP,61800,1236,222,0,WALLET,CAPTURED,2026-07-09T05:33:50
10000000-0000-4000-8000-000000000883,00000000-0000-4000-8000-000000000883,pay_ASXYW1GNPW325G,83700,1674,301,0,NETBANKING,CAPTURED,2026-08-14T05:06:40
10000000-0000-4000-8000-000000000884,00000000-0000-4000-8000-000000000884,pay_KBR3PT47XXA6BM,945700,18914,3405,0,NETBANKING,CAPTURED,2026-08-02T00:21:22
10000000-0000-4000-8000-000000000885,00000000-0000-4000-8000-000000000885,pay_O7UKYGND4ZWQT0,323300,6466,1164,0,NETBANKING,CAPTURED,2026-07-02T11:35:21
10000000-0000-4000-8000-000000000886,00000000-0000-4000-8000-000000000886,pay_324H90T1C6AOLT,472800,9456,1702,0,CARD,CAPTURED,2026-08-17T08:46:22
10000000-0000-4000-8000-000000000887,00000000-0000-4000-8000-000000000887,pay_23436OPQVNDBZM,1057300,21146,3806,0,CARD,CAPTURED,2026-06-12T23:20:29
10000000-0000-4000-8000-000000000888,00000000-0000-4000-8000-000000000888,pay_QEIRO08XGYH6K9,544800,10896,1961,0,CARD,CAPTURED,2026-06-01T00:48:15
10000000-0000-4000-8000-000000000889,00000000-0000-4000-8000-000000000889,pay_TEXY8DMGS9HDTR,454600,9092,1637,0,WALLET,CAPTURED,2026-06-18T08:48:57
10000000-0000-4000-8000-000000000890,00000000-0000-4000-8000-000000000890,pay_3OJODZ41MDC6YI,307300,6146,1106,0,CARD,CAPTURED,2026-07-23T14:41:40
10000000-0000-4000-8000-000000000891,00000000-0000-4000-8000-000000000891,pay_7ETF7G2QEHCBF0,1320600,26412,4754,0,UPI,CAPTURED,2026-06-19T16:28:10
10000000-0000-4000-8000-000000000892,00000000-0000-4000-8000-000000000892,pay_DXQWJK4SMTWBCO,252000,5040,907,0,UPI,CAPTURED,2026-07-18T15:33:05
10000000-0000-4000-8000-000000000893,00000000-0000-4000-8000-000000000893,pay_MHSBKDNL9RAT6R,1141800,22836,4110,0,NETBANKING,CAPTURED,2026-08-12T23:30:00
10000000-0000-4000-8000-000000000894,00000000-0000-4000-8000-000000000894,pay_Q3Z0Z3G4JZM08L,758000,15160,2729,0,WALLET,CAPTURED,2026-08-27T15:01:18
10000000-0000-4000-8000-000000000895,00000000-0000-4000-8000-000000000895,pay_DAI237S4BI976Z,520700,10414,1875,0,NETBANKING,CAPTURED,2026-08-10T14:09:48
10000000-0000-4000-8000-000000000896,00000000-0000-4000-8000-000000000896,pay_TKN4E45K5G336W,886800,17736,3192,0,UPI,CAPTURED,2026-07-11T01:48:06
10000000-0000-4000-8000-000000000897,00000000-0000-4000-8000-000000000897,pay_PKTNOWXZO4EFSA,1237500,24750,4455,0,UPI,CAPTURED,2026-07-28T23:09:13
10000000-0000-4000-8000-000000000898,00000000-0000-4000-8000-000000000898,pay_AMD9TNXJVIH88S,102500,2050,369,0,UPI,CAPTURED,2026-08-24T23:43:22
10000000-0000-4000-8000-000000000899,00000000-0000-4000-8000-000000000899,pay_GI809QC588I4RB,919600,18392,3311,0,UPI,CAPTURED,2026-07-22T03:58:39
10000000-0000-4000-8000-000000000900,00000000-0000-4000-8000-000000000900,pay_KM3ARIHNEJ57SV,843400,16868,3036,0,UPI,CAPTURED,2026-06-29T11:24:30
10000000-0000-4000-8000-000000000901,00000000-0000-4000-8000-000000000901,pay_46P9743P2KR4WG,159800,3196,575,0,UPI,CAPTURED,2026-06-21T08:44:34
10000000-0000-4000-8000-000000000902,00000000-0000-4000-8000-000000000902,pay_DXU0CF17JIQPKN,954900,19098,3438,0,NETBANKING,CAPTURED,2026-07-29T23:23:52
10000000-0000-4000-8000-000000000903,00000000-0000-4000-8000-000000000903,pay_N445095YYSWZNQ,970600,19412,3494,0,NETBANKING,CAPTURED,2026-06-03T22:28:17
10000000-0000-4000-8000-000000000904,00000000-0000-4000-8000-000000000904,pay_A0MCQ5HCHWSPUG,1396300,27926,5027,0,UPI,CAPTURED,2026-07-13T09:31:23
10000000-0000-4000-8000-000000000905,00000000-0000-4000-8000-000000000905,pay_Z1FVW3NJP3948J,223100,4462,803,0,WALLET,CAPTURED,2026-07-10T17:46:31
10000000-0000-4000-8000-000000000906,00000000-0000-4000-8000-000000000906,pay_BB7N5WRK7RZ6K4,1081300,21626,3893,0,NETBANKING,CAPTURED,2026-06-19T21:12:57
10000000-0000-4000-8000-000000000907,00000000-0000-4000-8000-000000000907,pay_W3HC2F8J7JVYLM,815200,16304,2935,0,UPI,CAPTURED,2026-06-10T17:28:38
10000000-0000-4000-8000-000000000908,00000000-0000-4000-8000-000000000908,pay_Y7X32EUH5PR2EY,411600,8232,1482,0,CARD,CAPTURED,2026-07-11T07:41:54
10000000-0000-4000-8000-000000000909,00000000-0000-4000-8000-000000000909,pay_ZTQELM3AJ76BJJ,727300,14546,2618,727300,WALLET,REFUNDED,2026-07-29T12:49:48
10000000-0000-4000-8000-000000000910,00000000-0000-4000-8000-000000000910,pay_MESR3KMAJKDPHJ,190300,3806,685,190300,UPI,REFUNDED,2026-07-17T09:09:20
10000000-0000-4000-8000-000000000911,00000000-0000-4000-8000-000000000911,pay_PEWK7FSVEEGS19,1100200,22004,3961,0,CARD,CAPTURED,2026-07-22T07:06:24
10000000-0000-4000-8000-000000000912,00000000-0000-4000-8000-000000000912,pay_U244U236I2Y0JH,805000,16100,2898,0,WALLET,CAPTURED,2026-08-08T06:10:26
10000000-0000-4000-8000-000000000913,00000000-0000-4000-8000-000000000913,pay_97YTXWCL7XG33Y,1164500,23290,4192,0,NETBANKING,CAPTURED,2026-07-26T08:21:11
10000000-0000-4000-8000-000000000914,00000000-0000-4000-8000-000000000914,pay_DMF6E4Z1WMJZEF,112400,2248,405,0,WALLET,CAPTURED,2026-06-21T16:58:47
10000000-0000-4000-8000-000000000915,00000000-0000-4000-8000-000000000915,pay_5OU266JVJ8H9KJ,587300,11746,2114,0,UPI,CAPTURED,2026-06-14T04:06:43
10000000-0000-4000-8000-000000000916,00000000-0000-4000-8000-000000000916,pay_TL0KJYZHGS50NZ,285600,5712,1028,0,NETBANKING,CAPTURED,2026-07-19T22:02:48
10000000-0000-4000-8000-000000000917,00000000-0000-4000-8000-000000000917,pay_54TQSJEOPZ8C57,705700,14114,2541,0,NETBANKING,CAPTURED,2026-07-04T16:52:34
10000000-0000-4000-8000-000000000918,00000000-0000-4000-8000-000000000918,pay_B6OOMFJKA4D9LV,1469600,29392,5291,0,WALLET,CAPTURED,2026-08-02T21:11:33
10000000-0000-4000-8000-000000000919,00000000-0000-4000-8000-000000000919,pay_27375C98THX4X6,569500,11390,2050,0,UPI,CAPTURED,2026-08-17T06:54:58
10000000-0000-4000-8000-000000000920,00000000-0000-4000-8000-000000000920,pay_QCNXHB9FP9ZSQD,616000,12320,2218,0,CARD,CAPTURED,2026-07-07T09:14:03
10000000-0000-4000-8000-000000000921,00000000-0000-4000-8000-000000000921,pay_9YRJW8MM5W7HA7,393700,7874,1417,0,CARD,CAPTURED,2026-08-12T01:34:32
10000000-0000-4000-8000-000000000922,00000000-0000-4000-8000-000000000922,pay_CWE81OBLXBV36T,143000,2860,515,0,WALLET,CAPTURED,2026-06-27T08:56:52
10000000-0000-4000-8000-000000000923,00000000-0000-4000-8000-000000000923,pay_IQUY5CCBSYQYEF,581000,11620,2092,0,CARD,CAPTURED,2026-06-07T10:45:31
10000000-0000-4000-8000-000000000924,00000000-0000-4000-8000-000000000924,pay_N7WFMUEHG832P4,548300,10966,1974,0,CARD,CAPTURED,2026-06-14T12:48:06
10000000-0000-4000-8000-000000000925,00000000-0000-4000-8000-000000000925,pay_QSO9OC7ZOFQZL3,699000,13980,2516,0,UPI,CAPTURED,2026-08-18T09:39:39
10000000-0000-4000-8000-000000000926,00000000-0000-4000-8000-000000000926,pay_FBZ753P6VB23OT,1090900,21818,3927,0,CARD,CAPTURED,2026-06-01T05:32:22
10000000-0000-4000-8000-000000000927,00000000-0000-4000-8000-000000000927,pay_A830BF9S2U8U23,487000,9740,1753,0,WALLET,CAPTURED,2026-07-11T21:42:00
10000000-0000-4000-8000-000000000928,00000000-0000-4000-8000-000000000928,pay_JY46SRUM2L7V3E,838100,16762,3017,0,UPI,CAPTURED,2026-08-16T11:11:48
10000000-0000-4000-8000-000000000929,00000000-0000-4000-8000-000000000929,pay_HPNIC9E82N39EC,1375300,27506,4951,0,WALLET,CAPTURED,2026-06-19T12:30:31
10000000-0000-4000-8000-000000000930,00000000-0000-4000-8000-000000000930,pay_GLYF4RA80BGS2Q,1230500,24610,4430,0,CARD,CAPTURED,2026-08-22T06:46:46
10000000-0000-4000-8000-000000000931,00000000-0000-4000-8000-000000000931,pay_HS9O4S8UK7FSPE,53200,1064,192,0,WALLET,CAPTURED,2026-06-18T23:49:19
