id,bank_reference,utr,amount_paise,transaction_date,narration,matched_settlement_id
30000000-0000-4000-8000-000000000820,BANKREF-0FE51T2KLA,520209209077,429811,2026-06-19,NEFT CR-ORD-2026-000820,20000000-0000-4000-8000-000000000820
30000000-0000-4000-8000-000000000821,BANKREF-3BY4II7VXT,442300359439,563676,2026-06-13,NEFT CR-ORD-2026-000821,20000000-0000-4000-8000-000000000821
30000000-0000-4000-8000-000000000822,BANKREF-M3HKYZ1QWJ,886222167886,381479,2026-08-10,NEFT CR-ORD-2026-000822,20000000-0000-4000-8000-000000000822
30000000-0000-4000-8000-000000000823,BANKREF-QFKXM9PUWC,192074534399,379234,2026-08-21,NEFT CR-ORD-2026-000823,20000000-0000-4000-8000-000000000823
30000000-0000-4000-8000-000000000824,BANKREF-2NCN47DVCF,494180550897,103596,2026-07-13,NEFT CR-ORD-2026-000824,20000000-0000-4000-8000-000000000824
30000000-0000-4000-8000-000000000825,BANKREF-F7P9JP50EO,634652379727,628313,2026-08-26,NEFT CR-ORD-2026-000825,20000000-0000-4000-8000-000000000825
30000000-0000-4000-8000-000000000826,BANKREF-KGAMYJ4Q9C,580825789694,595311,2026-06-05,NEFT CR-ORD-2026-000826,20000000-0000-4000-8000-000000000826
30000000-0000-4000-8000-000000000827,BANKREF-1I1DTTOPY7,531962912466,1033031,2026-07-21,NEFT CR-ORD-2026-000827,20000000-0000-4000-8000-000000000827
30000000-0000-4000-8000-000000000828,BANKREF-Z3XCCPL8N2,277782000102,266264,2026-06-14,NEFT CR-ORD-2026-000828,20000000-0000-4000-8000-000000000828
30000000-0000-4000-8000-000000000829,BANKREF-N5TNA623BR,819711752963,64149,2026-06-03,NEFT CR-ORD-2026-000829,20000000-0000-4000-8000-000000000829
30000000-0000-4000-8000-000000000830,BANKREF-SNPFC5A23J,383397917867,1350752,2026-08-28,NEFT CR-ORD-2026-000830,20000000-0000-4000-8000-000000000830
30000000-0000-4000-8000-000000000832,BANKREF-P51PUBF2VP,685962714858,531845,2026-07-04,NEFT CR-ORD-2026-000832,20000000-0000-4000-8000-000000000832
30000000-0000-4000-8000-000000000833,BANKREF-9YMJC6BBX4,247853955929,822617,2026-07-22,NEFT CR-ORD-2026-000833,20000000-0000-4000-8000-000000000833
30000000-0000-4000-8000-000000000834,BANKREF-5EC0TW4HMV,103474073846,1176367,2026-07-24,NEFT CR-ORD-2026-000834,20000000-0000-4000-8000-000000000834
30000000-0000-4000-8000-000000000835,BANKREF-53PIXDI0QI,588401894812,1438335,2026-08-29,NEFT CR-ORD-2026-000835,20000000-0000-4000-8000-000000000835
30000000-0000-4000-8000-000000000836,BANKREF-6UVG7KMK07,101661784322,1188084,2026-07-15,NEFT CR-ORD-2026-000836,20000000-0000-4000-8000-000000000836
30000000-0000-4000-8000-000000000837,BANKREF-T43E90EQEI,254886104324,1159063,2026-06-10,NEFT CR-ORD-2026-000837,20000000-0000-4000-8000-000000000837
30000000-0000-4000-8000-000000000838,BANKREF-UFZRDIX2BV,873835669597,131228,2026-06-23,NEFT CR-ORD-2026-000838,20000000-0000-4000-8000-000000000838
30000000-0000-4000-8000-000000000839,BANKREF-OH640IW8CY,569380423684,923870,2026-06-27,NEFT CR-ORD-2026-000839,20000000-0000-4000-8000-000000000839
30000000-0000-4000-8000-000000000840,BANKREF-P7UYA7ZP8P,638717221706,484880,2026-07-01,NEFT CR-ORD-2026-000840,20000000-0000-4000-8000-000000000840
30000000-0000-4000-8000-000000000841,BANKREF-LDSC0Q0DBS,763143736611,332074,2026-08-31,NEFT CR-ORD-2026-000841,20000000-0000-4000-8000-000000000841
30000000-0000-4000-8000-000000000842,BANKREF-VQQ1JYOT59,117024735894,558501,2026-07-11,NEFT CR-ORD-2026-000842,20000000-0000-4000-8000-000000000842
30000000-0000-4000-8000-000000000842D,BANKREF-K0PLZTE44RD,651789599207,558501,2026-07-13,NEFT CR-ORD-2026-000842,20000000-0000-4000-8000-000000000842
30000000-0000-4000-8000-000000000843,BANKREF-V097PNPFZB,440262384280,1250378,2026-08-24,NEFT CR-ORD-2026-000843,20000000-0000-4000-8000-000000000843
30000000-0000-4000-8000-000000000844,BANKREF-R2R6WSSK4W,768450254984,422391,2026-06-06,NEFT CR-ORD-2026-000844,20000000-0000-4000-8000-000000000844
30000000-0000-4000-8000-000000000845,BANKREF-JD1BPO49IM,823429746957,106037,2026-06-10,NEFT CR-ORD-2026-000845,20000000-0000-4000-8000-000000000845
30000000-0000-4000-8000-000000000846,BANKREF-I7G9BSL7L9,011604287722,282668,2026-06-13,NEFT CR-ORD-2026-000846,20000000-0000-4000-8000-000000000846
30000000-0000-4000-8000-000000000847,BANKREF-0RUIIJC57V,864660310304,517394,2026-06-11,NEFT CR-ORD-2026-000847,20000000-0000-4000-8000-000000000847
30000000-0000-4000-8000-000000000848,BANKREF-LGS48A8HTS,747283570755,1435461,2026-06-05,NEFT CR-ORD-2026-000848,20000000-0000-4000-8000-000000000848
30000000-0000-4000-8000-000000000849,BANKREF-G9NJEPLI20,029376225641,1061054,2026-07-24,NEFT CR-ORD-2026-000849,20000000-0000-4000-8000-000000000849
30000000-0000-4000-8000-000000000850,BANKREF-S3THZOUTME,457919372086,805335,2026-06-08,NEFT CR-ORD-2026-000850,20000000-0000-4000-8000-000000000850
30000000-0000-4000-8000-000000000851,BANKREF-8YIVC99BXP,957820240491,1004325,2026-06-20,NEFT CR-ORD-2026-000851,20000000-0000-4000-8000-000000000851
30000000-0000-4000-8000-000000000852,BANKREF-4SZM12AWVS,467162796902,1139964,2026-08-17,NEFT CR-ORD-2026-000852,20000000-0000-4000-8000-000000000852
30000000-0000-4000-8000-000000000853,BANKREF-04RP59Q6PU,868138350958,824375,2026-08-29,NEFT CR-ORD-2026-000853,20000000-0000-4000-8000-000000000853
30000000-0000-4000-8000-000000000854,BANKREF-6OVHBTLVVB,076430882960,815977,2026-08-27,NEFT CR-ORD-2026-000854,20000000-0000-4000-8000-000000000854
30000000-0000-4000-8000-000000000855,BANKREF-FOJ0M9ULWT,529529833079,1381704,2026-08-14,NEFT CR-ORD-2026-000855,20000000-0000-4000-8000-000000000855
30000000-0000-4000-8000-000000000856,BANKREF-BMASMNQLTU,846206421557,1118954,2026-06-11,NEFT CR-ORD-2026-000856,20000000-0000-4000-8000-000000000856
30000000-0000-4000-8000-000000000857,BANKREF-A6TDJ9IT1A,321852133993,151635,2026-07-21,NEFT CR-ORD-2026-000857,20000000-0000-4000-8000-000000000857
30000000-0000-4000-8000-000000000858,BANKREF-2595EY4948,248631008941,1215813,2026-06-24,NEFT CR-ORD-2026-000858,20000000-0000-4000-8000-000000000858
30000000-0000-4000-8000-000000000859,BANKREF-DNFSOZTCNH,036093114042,704375,2026-07-13,NEFT CR-ORD-2026-000859,20000000-0000-4000-8000-000000000859
30000000-0000-4000-8000-000000000860,BANKREF-J5HRUP0MMR,583522115523,510071,2026-08-08,NEFT CR-ORD-2026-000860,20000000-0000-4000-8000-000000000860
30000000-0000-4000-8000-000000000861,BANKREF-MRGP8J0DJW,500136623332,482342,2026-06-18,NEFT CR-ORD-2026-000861,20000000-0000-4000-8000-000000000861
30000000-0000-4000-8000-000000000862,BANKREF-AAAYJZEVBD,520163719124,593944,2026-06-05,NEFT CR-ORD-2026-000862,20000000-0000-4000-8000-000000000862
30000000-0000-4000-8000-000000000863,BANKREF-FCNCAUZFJA,326182768744,1390491,2026-07-09,NEFT CR-ORD-2026-000863,20000000-0000-4000-8000-000000000863
30000000-0000-4000-8000-000000000864,BANKREF-NDS1S5Y9HG,447000162699,1237099,2026-08-26,NEFT CR-ORD-2026-000864,20000000-0000-4000-8000-000000000864
30000000-0000-4000-8000-000000000865,BANKREF-CH92P47PTU,579921374156,1276838,2026-06-30,NEFT CR-ORD-2026-000865,20000000-0000-4000-8000-000000000865
30000000-0000-4000-8000-000000000866,BANKREF-4OTPT318YW,711519733746,1300467,2026-08-22,NEFT CR-ORD-2026-000866,20000000-0000-4000-8000-000000000866
30000000-0000-4000-8000-000000000867,BANKREF-VNRURUOUUY,999185586212,1166798,2026-08-05,NEFT CR-ORD-2026-000867,20000000-0000-4000-8000-000000000867
30000000-0000-4000-8000-000000000868,BANKREF-CYO51KW4HW,437703400206,976986,2026-06-08,NEFT CR-ORD-2026-000868,20000000-0000-4000-8000-000000000868
30000000-0000-4000-8000-000000000869,BANKREF-X5Z0WEE80K,303676421642,548151,2026-08-13,NEFT CR-ORD-2026-000869,20000000-0000-4000-8000-000000000869
30000000-0000-4000-8000-000000000870,BANKREF-SGUTTFL9NE,217080074766,134841,2026-07-10,NEFT CR-ORD-2026-000870,20000000-0000-4000-8000-000000000870
30000000-0000-4000-8000-000000000872,BANKREF-HN5A5W9XXL,523338740449,899753,2026-07-18,NEFT CR-ORD-2026-000872,20000000-0000-4000-8000-000000000872
30000000-0000-4000-8000-000000000873,BANKREF-HY2XLBL9SA,980316965286,133502,2026-08-06,NEFT CR-ORD-2026-000873,20000000-0000-4000-8000-000000000873
30000000-0000-4000-8000-000000000874,BANKREF-33AXP4EUC4,205173997755,987531,2026-08-15,NEFT CR-ORD-2026-000874,20000000-0000-4000-8000-000000000874
30000000-0000-4000-8000-000000000875,BANKREF-080380CBQA,812583538065,656629,2026-07-22,NEFT CR-ORD-2026-000875,20000000-0000-4000-8000-000000000875
30000000-0000-4000-8000-000000000877,BANKREF-VZFGVCH1SI,659855709448,879564,2026-07-02,NEFT CR-ORD-2026-000877,20000000-0000-4000-8000-000000000877
30000000-0000-4000-8000-000000000878,BANKREF-7XPESHA6LZ,204918327197,594464,2026-08-29,NEFT CR-ORD-2026-000878,20000000-0000-4000-8000-000000000878
30000000-0000-4000-8000-000000000879,BANKREF-3BKBG0IM28,550795863204,579200,2026-08-05,NEFT CR-ORD-2026-000879,20000000-0000-4000-8000-000000000879
30000000-0000-4000-8000-000000000880,BANKREF-HZZ4GW43KI,223462752580,97835,2026-07-14,NEFT CR-ORD-2026-000880,20000000-0000-4000-8000-000000000880
30000000-0000-4000-8000-000000000881,BANKREF-ELS3CDOOF2,223483717741,964390,2026-08-30,NEFT CR-ORD-2026-000881,20000000-0000-4000-8000-000000000881
30000000-0000-4000-8000-000000000882,BANKREF-3KB5NQ323L,939263343799,60342,2026-07-11,NEFT CR-ORD-2026-000882,20000000-0000-4000-8000-000000000882
30000000-0000-4000-8000-000000000883,BANKREF-SYYW0GAJKF,588528160295,81725,2026-08-16,NEFT CR-ORD-2026-000883,20000000-0000-4000-8000-000000000883
30000000-0000-4000-8000-000000000884,BANKREF-O4116SGS5T,534944196409,923381,2026-08-04,NEFT CR-ORD-2026-000884,20000000-0000-4000-8000-000000000884
30000000-0000-4000-8000-000000000885,BANKREF-T8559T3NSV,302592442721,315670,2026-07-04,NEFT CR-ORD-2026-000885,20000000-0000-4000-8000-000000000885
30000000-0000-4000-8000-000000000886,BANKREF-2I1497B6L8,344860950667,461642,2026-08-20,NEFT CR-ORD-2026-000886,20000000-0000-4000-8000-000000000886
30000000-0000-4000-8000-000000000887,BANKREF-1KCP41YB60,844891145192,1032348,2026-06-14,NEFT CR-ORD-2026-000887,20000000-0000-4000-8000-000000000887
30000000-0000-4000-8000-000000000888,BANKREF-SFXUSTBRM5,943375320611,531943,2026-06-04,NEFT CR-ORD-2026-000888,20000000-0000-4000-8000-000000000888
30000000-0000-4000-8000-000000000889,BANKREF-498GRUPBOT,764729937684,443871,2026-07-02,NEFT CR-ORD-2026-000889,20000000-0000-4000-8000-000000000889
30000000-0000-4000-8000-000000000890,BANKREF-R20UWQD6YN,813723936967,300048,2026-07-25,NEFT CR-ORD-2026-000890,20000000-0000-4000-8000-000000000890
30000000-0000-4000-8000-000000000891,BANKREF-EX9T3IO39W,256535725785,1289434,2026-06-21,NEFT CR-ORD-2026-000891,20000000-0000-4000-8000-000000000891
30000000-0000-4000-8000-000000000892,BANKREF-1N8IFTKF7U,132505610906,246053,2026-07-21,NEFT CR-ORD-2026-000892,20000000-0000-4000-8000-000000000892
30000000-0000-4000-8000-000000000893,BANKREF-P9H139F9TX,324482755047,1114854,2026-08-15,NEFT CR-ORD-2026-000893,20000000-0000-4000-8000-000000000893
30000000-0000-4000-8000-000000000893D,BANKREF-VWTEH6Y5F8D,356166052173,1114854,2026-08-16,NEFT CR-ORD-2026-000893,20000000-0000-4000-8000-000000000893
30000000-0000-4000-8000-000000000894,BANKREF-5UKPKSZ32A,853711183840,740111,2026-08-30,NEFT CR-ORD-2026-000894,20000000-0000-4000-8000-000000000894
30000000-0000-4000-8000-000000000895,BANKREF-MFU2G6559Q,690819311527,508411,2026-08-12,NEFT CR-ORD-2026-000895,20000000-0000-4000-8000-000000000895
30000000-0000-4000-8000-000000000896,BANKREF-EA3MFK5A38,148066199696,865872,2026-07-13,NEFT CR-ORD-2026-000896,20000000-0000-4000-8000-000000000896
30000000-0000-4000-8000-000000000897,BANKREF-F47YYIP1F0,822312444994,1208295,2026-07-30,NEFT CR-ORD-2026-000897,20000000-0000-4000-8000-000000000897
30000000-0000-4000-8000-000000000898,BANKREF-QDYD7I0EGB,722560660579,100081,2026-09-13,NEFT CR-ORD-2026-000898,20000000-0000-4000-8000-000000000898
30000000-0000-4000-8000-000000000899,BANKREF-P10VWAZKSW,363480755100,897897,2026-07-25,NEFT CR-ORD-2026-000899,20000000-0000-4000-8000-000000000899
30000000-0000-4000-8000-000000000900,BANKREF-MM1BH3TXZ1,369220805825,823496,2026-07-01,NEFT CR-ORD-2026-000900,20000000-0000-4000-8000-000000000900
30000000-0000-4000-8000-000000000901,BANKREF-1JRWSWA2BA,820867250907,156029,2026-06-24,NEFT CR-ORD-2026-000901,20000000-0000-4000-8000-000000000901
30000000-0000-4000-8000-000000000902,BANKREF-KQ9EGY152I,517314673814,932364,2026-07-31,NEFT CR-ORD-2026-000902,20000000-0000-4000-8000-000000000902
30000000-0000-4000-8000-000000000903,BANKREF-L0OEXIR4II,420614584465,947694,2026-06-06,NEFT CR-ORD-2026-000903,20000000-0000-4000-8000-000000000903
30000000-0000-4000-8000-000000000904,BANKREF-P003Y2AEYX,327208380585,1363347,2026-07-15,NEFT CR-ORD-2026-000904,20000000-0000-4000-8000-000000000904
30000000-0000-4000-8000-000000000905,BANKREF-PCYWSEEJMV,818405699101,217835,2026-07-13,NEFT CR-ORD-2026-000905,20000000-0000-4000-8000-000000000905
30000000-0000-4000-8000-000000000906,BANKREF-NIOLOAQKHG,880903348668,1042608,2026-06-21,NEFT CR-ORD-2026-000906,20000000-0000-4000-8000-000000000906
30000000-0000-4000-8000-000000000907,BANKREF-FQBKXDG191,925777551006,795961,2026-06-12,NEFT CR-ORD-2026-000907,20000000-0000-4000-8000-000000000907
30000000-0000-4000-8000-000000000908,BANKREF-JERDQEZPR3,019829752229,401886,2026-07-13,NEFT CR-ORD-2026-000908,20000000-0000-4000-8000-000000000908
30000000-0000-4000-8000-000000000909,BANKREF-AS4K586XPI,919928195250,710136,2026-08-01,NEFT CR-ORD-2026-000909,20000000-0000-4000-8000-000000000909
30000000-0000-4000-8000-000000000910,BANKREF-UVLATZQL3R,777604170791,185809,2026-07-19,NEFT CR-ORD-2026-000910,20000000-0000-4000-8000-000000000910
30000000-0000-4000-8000-000000000911,BANKREF-UEGEX2JFWY,400185590307,1074235,2026-07-24,NEFT CR-ORD-2026-000911,20000000-0000-4000-8000-000000000911
30000000-0000-4000-8000-000000000912,BANKREF-FNS6UV3FYT,137184309579,786002,2026-08-11,NEFT CR-ORD-2026-000912,20000000-0000-4000-8000-000000000912
30000000-0000-4000-8000-000000000912D,BANKREF-U7DPNUCO3SD,446687716426,786002,2026-08-12,NEFT CR-ORD-2026-000912,20000000-0000-4000-8000-000000000912
30000000-0000-4000-8000-000000000913,BANKREF-NH36WE7GJ8,703996429966,1137018,2026-08-07,NEFT CR-ORD-2026-000913,20000000-0000-4000-8000-000000000913
30000000-0000-4000-8000-000000000914,BANKREF-3AOTG4IN18,570565646339,103163,2026-06-23,NEFT CR-ORD-2026-000914,20000000-0000-4000-8000-000000000914
30000000-0000-4000-8000-000000000915,BANKREF-ONA6ZZQAUU,092504016308,573440,2026-06-16,NEFT CR-ORD-2026-000915,20000000-0000-4000-8000-000000000915
30000000-0000-4000-8000-000000000916,BANKREF-9ZYGCQWHR1,171913516761,278860,2026-07-22,NEFT CR-ORD-2026-000916,20000000-0000-4000-8000-000000000916
30000000-0000-4000-8000-000000000917,BANKREF-8C3ZB58M7K,846911358478,680718,2026-07-06,NEFT CR-ORD-2026-000917,20000000-0000-4000-8000-000000000917
30000000-0000-4000-8000-000000000918,BANKREF-5U9Q1PG4VI,140991430819,1434917,2026-08-04,NEFT CR-ORD-2026-000918,20000000-0000-4000-8000-000000000918
30000000-0000-4000-8000-000000000919,BANKREF-1MKSLO87TQ,115592351179,556060,2026-08-19,NEFT CR-ORD-2026-000919,20000000-0000-4000-8000-000000000919
30000000-0000-4000-8000-000000000920,BANKREF-8YK4CUC6JZ,334435712414,601462,2026-07-09,NEFT CR-ORD-2026-000920,20000000-0000-4000-8000-000000000920
30000000-0000-4000-8000-000000000921,BANKREF-WFCCE9F1A2,662084209617,384409,2026-08-15,NEFT CR-ORD-2026-000921,20000000-0000-4000-8000-000000000921
30000000-0000-4000-8000-000000000922,BANKREF-2GJT5A1O3Z,343359951471,139625,2026-06-30,NEFT CR-ORD-2026-000922,20000000-0000-4000-8000-000000000922
30000000-0000-4000-8000-000000000923,BANKREF-KLZGWQWVJN,002529142391,567288,2026-06-10,NEFT CR-ORD-2026-000923,20000000-0000-4000-8000-000000000923
30000000-0000-4000-8000-000000000924,BANKREF-12UG7SY3SZ,870255933310,535360,2026-06-16,NEFT CR-ORD-2026-000924,20000000-0000-4000-8000-000000000924
30000000-0000-4000-8000-000000000925,BANKREF-LK2DXF692X,552103605629,682504,2026-08-21,NEFT CR-ORD-2026-000925,20000000-0000-4000-8000-000000000925
30000000-0000-4000-8000-000000000926,BANKREF-V0FHLGEMJ9,424204342205,1065155,2026-06-04,NEFT CR-ORD-2026-000926,20000000-0000-4000-8000-000000000926
30000000-0000-4000-8000-000000000926D,BANKREF-EWJ281RA4ND,913976788830,1065155,2026-06-04,NEFT CR-ORD-2026-000926,20000000-0000-4000-8000-000000000926
30000000-0000-4000-8000-000000000927,BANKREF-0P851P28XA,642108688062,475507,2026-07-13,NEFT CR-ORD-2026-000927,20000000-0000-4000-8000-000000000927
30000000-0000-4000-8000-000000000927D,BANKREF-5PWI6RU4BJD,313578185420,475507,2026-07-14,NEFT CR-ORD-2026-000927,20000000-0000-4000-8000-000000000927
30000000-0000-4000-8000-000000000928,BANKREF-QXDDL9U16K,493841372439,818321,2026-08-19,NEFT CR-ORD-2026-000928,20000000-0000-4000-8000-000000000928
30000000-0000-4000-8000-000000000929,BANKREF-Y2U1JBDE3X,847034498217,1342843,2026-06-21,NEFT CR-ORD-2026-000929,20000000-0000-4000-8000-000000000929
30000000-0000-4000-8000-000000000930,BANKREF-1GQE1IE7X9,546297224385,1192336,2026-08-25,NEFT CR-ORD-2026-000930,20000000-0000-4000-8000-000000000930
30000000-0000-4000-8000-000000000931,BANKREF-OW4P615ISA,606554471233,51944,2026-06-20,NEFT CR-ORD-2026-000931,20000000-0000-4000-8000-000000000931
30000000-0000-4000-8000-000000000932,BANKREF-9FYGG7K19E,540774191647,255231,2026-08-31,NEFT CR-ORD-2026-000932,20000000-0000-4000-8000-000000000932
30000000-0000-4000-8000-000000000933,BANKREF-0159OAXTA8,497379359979,148413,2026-07-22,NEFT CR-ORD-2026-000933,20000000-0000-4000-8000-000000000933
30000000-0000-4000-8000-000000000934,BANKREF-52MFX1LEQI,910869046334,1363933,2026-07-22,NEFT CR-ORD-2026-000934,20000000-0000-4000-8000-000000000934
30000000-0000-4000-8000-000000000935,BANKREF-ET2ELLY9HW,085807219421,415751,2026-07-26,NEFT CR-ORD-2026-000935,20000000-0000-4000-8000-000000000935
30000000-0000-4000-8000-000000000936,BANKREF-B83U661T4U,975443654828,1292754,2026-06-19,NEFT CR-ORD-2026-000936,20000000-0000-4000-8000-000000000936
30000000-0000-4000-8000-000000000937,BANKREF-I5ZHCN8IFQ,774446520199,211391,2026-06-17,NEFT CR-ORD-2026-000937,20000000-0000-4000-8000-000000000937
30000000-0000-4000-8000-000000000938,BANKREF-4QI59S90HX,056091056261,723805,2026-07-21,NEFT CR-ORD-2026-000938,20000000-0000-4000-8000-000000000938
30000000-0000-4000-8000-000000000939,BANKREF-GN3E9V686T,575619101439,485076,2026-07-29,NEFT CR-ORD-2026-000939,20000000-0000-4000-8000-000000000939
30000000-0000-4000-8000-000000000941,BANKREF-MHO6T2TKXZ,746902360726,1295195,2026-06-07,NEFT CR-ORD-2026-000941,20000000-0000-4000-8000-000000000941
30000000-0000-4000-8000-000000000942,BANKREF-63X5GRN5YU,330643124916,418876,2026-07-08,NEFT CR-ORD-2026-000942,20000000-0000-4000-8000-000000000942
30000000-0000-4000-8000-000000000943,BANKREF-6WNA30KK9J,112347159904,851518,2026-07-06,NEFT CR-ORD-2026-000943,20000000-0000-4000-8000-000000000943
30000000-0000-4000-8000-000000000944,BANKREF-BTVR9SL5VX,998446631575,1047055,2026-07-25,NEFT CR-ORD-2026-000944,20000000-0000-4000-8000-000000000944
30000000-0000-4000-8000-000000000945,BANKREF-PFQ67M7NO5,655819505221,1049532,2026-07-06,NEFT CR-ORD-2026-000945,20000000-0000-4000-8000-000000000945
30000000-0000-4000-8000-000000000946,BANKREF-61BAFTCBHG,440555426950,81920,2026-07-28,NEFT CR-ORD-2026-000946,20000000-0000-4000-8000-000000000946
30000000-0000-4000-8000-000000000947,BANKREF-3B15BP16LA,299217058299,1130866,2026-08-13,NEFT CR-ORD-2026-000947,20000000-0000-4000-8000-000000000947
30000000-0000-4000-8000-000000000948,BANKREF-HM7X9CCV23,267338339053,1390003,2026-08-04,NEFT CR-ORD-2026-000948,20000000-0000-4000-8000-000000000948
30000000-0000-4000-8000-000000000949,BANKREF-C6STLGYLPZ,311073284093,112286,2026-07-05,NEFT CR-ORD-2026-000949,20000000-0000-4000-8000-000000000949
30000000-0000-4000-8000-000000000950,BANKREF-E55NHF4LUF,871108254961,1190622,2026-08-05,NEFT CR-ORD-2026-000950,20000000-0000-4000-8000-000000000950
30000000-0000-4000-8000-000000000951,BANKREF-BUOA075OKS,353114333688,131861,2026-08-03,NEFT CR-ORD-2026-000951,20000000-0000-4000-8000-000000000951
30000000-0000-4000-8000-000000000952,BANKREF-JKIN8N197M,324699628749,949354,2026-07-23,NEFT CR-ORD-2026-000952,20000000-0000-4000-8000-000000000952
30000000-0000-4000-8000-000000000953,BANKREF-OWQAODZ8M2,098615763135,247908,2026-07-18,NEFT CR-ORD-2026-000953,20000000-0000-4000-8000-000000000953
30000000-0000-4000-8000-000000000954,BANKREF-ZD0YXGZB3R,234619209855,800062,2026-09-09,NEFT CR-ORD-2026-000954,20000000-0000-4000-8000-000000000954
30000000-0000-4000-8000-000000000955,BANKREF-FKP8URJDM4,036482815666,538680,2026-06-11,NEFT CR-ORD-2026-000955,20000000-0000-4000-8000-000000000955
30000000-0000-4000-8000-000000000956,BANKREF-MQG03JJ5E2,042170750221,673716,2026-08-14,NEFT CR-ORD-2026-000956,20000000-0000-4000-8000-000000000956
30000000-0000-4000-8000-000000000957,BANKREF-JOUGSRD75M,887711066170,50382,2026-07-01,NEFT CR-ORD-2026-000957,20000000-0000-4000-8000-000000000957
30000000-0000-4000-8000-000000000958,BANKREF-T54EHXL20I,134433850653,1033422,2026-07-24,NEFT CR-ORD-2026-000958,20000000-0000-4000-8000-000000000958
30000000-0000-4000-8000-000000000960,BANKREF-Z54V9RBUQ9,864155272037,130800,2026-06-19,NEFT CR-ORD-2026-000960,20000000-0000-4000-8000-000000000960
30000000-0000-4000-8000-000000000961,BANKREF-CDDWJETF1R,907401256283,1190329,2026-07-14,NEFT CR-ORD-2026-000961,20000000-0000-4000-8000-000000000961
30000000-0000-4000-8000-000000000962,BANKREF-MYIDUEBXUG,481816265769,943495,2026-07-28,NEFT CR-ORD-2026-000962,20000000-0000-4000-8000-000000000962
30000000-0000-4000-8000-000000000962D,BANKREF-1IXBCTP4JYD,158402208275,943495,2026-07-30,NEFT CR-ORD-2026-000962,20000000-0000-4000-8000-000000000962
30000000-0000-4000-8000-000000000964,BANKREF-JUKI2S6M0E,855747537343,75280,2026-06-20,NEFT CR-ORD-2026-000964,20000000-0000-4000-8000-000000000964
30000000-0000-4000-8000-000000000965,BANKREF-82YB4MLLOY,721761916118,354043,2026-08-05,NEFT CR-ORD-2026-000965,20000000-0000-4000-8000-000000000965
30000000-0000-4000-8000-000000000966,BANKREF-5CHAK55ZX6,074269021184,174287,2026-07-26,NEFT CR-ORD-2026-000966,20000000-0000-4000-8000-000000000966
30000000-0000-4000-8000-000000000967,BANKREF-AZVK626UFI,745787556107,1016335,2026-07-08,NEFT CR-ORD-2026-000967,20000000-0000-4000-8000-000000000967
30000000-0000-4000-8000-000000000968,BANKREF-0BHEYGBCPC,806745892306,977865,2026-06-06,NEFT CR-ORD-2026-000968,20000000-0000-4000-8000-000000000968
30000000-0000-4000-8000-000000000969,BANKREF-C0S8MVGBME,418831750064,250251,2026-08-24,NEFT CR-ORD-2026-000969,20000000-0000-4000-8000-000000000969
30000000-0000-4000-8000-000000000970,BANKREF-5YCH0AF3LF,380130874058,458225,2026-08-28,NEFT CR-ORD-2026-000970,20000000-0000-4000-8000-000000000970
30000000-0000-4000-8000-000000000971,BANKREF-TCEX9IA5EF,950782058229,287062,2026-06-26,NEFT CR-ORD-2026-000971,20000000-0000-4000-8000-000000000971
30000000-0000-4000-8000-000000000972,BANKREF-Y5VJEGEJ0V,520440640758,126932,2026-08-01,NEFT CR-ORD-2026-000972,20000000-0000-4000-8000-000000000972
30000000-0000-4000-8000-000000000973,BANKREF-4DIBBFR0AY,536952120567,1386293,2026-08-04,NEFT CR-ORD-2026-000973,20000000-0000-4000-8000-000000000973
30000000-0000-4000-8000-000000000974,BANKREF-0IKJJE6USF,342249129109,516613,2026-08-11,NEFT CR-ORD-2026-000974,20000000-0000-4000-8000-000000000974
30000000-0000-4000-8000-000000000975,BANKREF-7C8XULS4BI,814323138829,189422,2026-08-25,NEFT CR-ORD-2026-000975,20000000-0000-4000-8000-000000000975
30000000-0000-4000-8000-000000000976,BANKREF-JXSGIW46BU,640897902820,302879,2026-06-23,NEFT CR-ORD-2026-000976,20000000-0000-4000-8000-000000000976
30000000-0000-4000-8000-000000000977,BANKREF-OEWZWDA171,434338669041,1174804,2026-08-13,NEFT CR-ORD-2026-000977,20000000-0000-4000-8000-000000000977
30000000-0000-4000-8000-000000000978,BANKREF-ORLFOSKG3V,876762968347,1349873,2026-08-02,NEFT CR-ORD-2026-000978,20000000-0000-4000-8000-000000000978
30000000-0000-4000-8000-000000000979,BANKREF-3KR0AKII80,374144182497,369665,2026-08-07,NEFT CR-ORD-2026-000979,20000000-0000-4000-8000-000000000979
30000000-0000-4000-8000-000000000980,BANKREF-HK6S3AWQYQ,681267963417,81139,2026-08-04,NEFT CR-ORD-2026-000980,20000000-0000-4000-8000-000000000980
30000000-0000-4000-8000-000000000981,BANKREF-62XA9XV9RX,557615374285,890672,2026-06-15,NEFT CR-ORD-2026-000981,20000000-0000-4000-8000-000000000981
30000000-0000-4000-8000-000000000982,BANKREF-6COJUQ9KP4,599668083406,1443607,2026-09-01,NEFT CR-ORD-2026-000982,20000000-0000-4000-8000-000000000982
30000000-0000-4000-8000-000000000983,BANKREF-HGILFVD98X,461781288518,1376138,2026-07-07,NEFT CR-ORD-2026-000983,20000000-0000-4000-8000-000000000983
